Original,Predict,Score
¬,«,1.1442628235825036
¬,»,1.3412079305534659
¬,¬,1.193730990857154
¬,~,1.1805101370791644
¬,!,0.8213665865973344
¬,"""",0.9960776983160791
¬,(,1.1169282051472182
¬,),1.0332067788102097
¬,",",1.1307987508670563
¬,.,0.8590370110386345
¬,:,0.8508712098020651
¬,;,0.7984021087695276
¬,?,0.7483012768865208
¬,[,1.1535858604417066
¬,],0.8256154067697234
¬,§,1.0086861801451859
¬,«,0.9422659776077941
¬,»,1.022483399769228
¬,¬,0.865037287398003
¬,~,1.1064015668023348
¬,!,2.2026355912266657
¬,"""",1.8318077747595019
¬,(,2.2432324716850833
¬,),2.0277479845131996
¬,",",2.849130359905586
¬,.,2.1838013212576217
¬,:,2.245545805041278
¬,;,2.2606552571823397
¬,?,2.266519302476087
¬,[,2.814761848929002
¬,],2.2080979616564145
¬,§,3.009995226785669
¬,«,2.1703314320906584
¬,»,2.222630082833829
¬,¬,2.258691597876101
¬,~,2.180121686944341
¬,!,1.8645336899358702
¬,"""",1.8357893887433994
¬,(,1.806550561680835
¬,),1.7809609970505451
¬,",",1.8784182266571288
¬,.,1.8420330672995682
¬,:,1.8535872553611574
¬,;,1.8018245954401688
¬,?,1.8091720284855215
¬,[,1.865737734725308
¬,],1.7778583661659917
¬,§,1.7702097105322594
¬,«,1.8736978844201695
¬,»,1.8105168859609488
¬,¬,1.8005413255744955
¬,~,1.84820406762686
¬,!,1.7235124082445923
¬,"""",1.786768151111138
¬,(,1.482478312636633
¬,),1.7655198891686767
¬,",",1.6738097213976133
¬,.,1.5340531834980389
¬,:,1.6083165991826442
¬,;,1.88469657262652
¬,?,1.7101818906976032
¬,[,1.6857047457013408
¬,],1.488282498112279
¬,§,1.6630218968301893
¬,«,1.7229234411685512
¬,»,1.6445987065899443
¬,¬,1.7627515290427458
¬,~,1.7229056227282684
¬,!,0.8747793779454197
¬,"""",0.8970870087038466
¬,(,0.9185516864023628
¬,),0.9228371472320082
¬,",",0.9232165790917409
¬,.,0.9129836727037206
¬,:,0.9050926375290176
¬,;,0.9134500834916186
¬,?,0.8575797940120161
¬,[,0.8954126224622195
¬,],0.8594451010969345
¬,§,0.925667754278767
¬,«,0.841413449317309
¬,»,0.9329846597401555
¬,¬,0.8651273370495306
¬,~,0.8232343156727137
¬,!,1.3389873521612417
¬,"""",1.4511572832944797
¬,(,0.9584347501149674
¬,),1.4278170525987202
¬,",",1.6483062889227844
¬,.,1.6117440255318045
¬,:,1.6790488688117875
¬,;,1.627968490196421
¬,?,1.341260472543195
¬,[,1.6546565508851376
¬,],1.621884751459723
¬,§,1.6817403963705293
¬,«,1.3929377823198188
¬,»,1.4525888249690033
¬,¬,1.3305614408743325
¬,~,1.3316759053502385
¬,!,1.3679501839263966
¬,"""",1.4474173872384377
¬,(,1.4317149456953593
¬,),1.464852009825004
¬,",",1.4536911609678091
¬,.,1.4491048621886258
¬,:,1.4481065060414695
¬,;,1.4389398948123653
¬,?,1.3677029818859028
¬,[,1.438740247222446
¬,],1.4379703352791984
¬,§,1.4574912531653208
¬,«,1.447285279118121
¬,»,1.4671808076513986
¬,¬,1.3778830924221572
¬,~,1.455787484150854
¬,!,1.6789871650257175
¬,"""",1.8121355388932407
¬,(,1.8047423087480412
¬,),1.8269235440233833
¬,",",1.8688825295460307
¬,.,1.8429249839918511
¬,:,1.8374107601656986
¬,;,1.829432724050396
¬,?,1.7544020630182946
¬,[,1.8667022874233314
¬,],1.7712634920992802
¬,§,1.8286607897207756
¬,«,1.737954049255562
¬,»,1.8655855214616532
¬,¬,1.7957109162036555
¬,~,1.6579631370891768
¬,!,1.0142726158419926
¬,"""",0.9916505041963274
¬,(,1.018620325463588
¬,),1.0328621673011409
¬,",",1.0371316446625902
¬,.,0.9953387535271228
¬,:,0.9931993933976216
¬,;,1.0049458908684765
¬,?,1.037843918686652
¬,[,1.0180417759614524
¬,],1.0520013517527795
¬,§,1.0163556694175968
¬,«,1.0446590559848334
¬,»,1.0118491409736752
¬,¬,1.0341087164524871
¬,~,1.0142452531556183
¬,!,1.475108624194636
¬,"""",1.2870520559941467
¬,(,1.332211508325575
¬,),1.5190387679608428
¬,",",1.2119684906276655
¬,.,1.4778369947877052
¬,:,1.2332432108309257
¬,;,1.4819581356623541
¬,?,1.5506907799207241
¬,[,1.2847498831143815
¬,],1.5214529147658842
¬,§,1.3030001395334811
¬,«,1.2872073669898874
¬,»,1.2754674945317195
¬,¬,1.4395549457474837
¬,~,1.2785820339276661
¬,!,1.598207023764689
¬,"""",0.8135059180852321
¬,(,1.5888196884412182
¬,),1.4914518504372343
¬,",",1.5510960681490336
¬,.,1.517289848567179
¬,:,1.550918592796238
¬,;,1.5261125080318143
¬,?,1.6043752379267016
¬,[,1.5230357493662758
¬,],1.5800038617379806
¬,§,1.5615840380870352
¬,«,1.5666855051807709
¬,»,1.5494457231844325
¬,¬,1.5971796694883211
¬,~,1.535036554520822
¬,!,1.1903395175233242
¬,"""",1.2365531162772212
¬,(,1.2007712961456527
¬,),1.237348697087233
¬,",",1.2424339396237343
¬,.,1.2299394320817179
¬,:,1.243848808722348
¬,;,1.2220132270977593
¬,?,1.1496768892284652
¬,[,1.2342985366005272
¬,],1.160957833392363
¬,§,1.2374871455933396
¬,«,1.1691609900260767
¬,»,1.2443504363738749
¬,¬,1.1701683473072215
¬,~,1.183725784856384
¬,!,1.2804016852136038
¬,"""",1.2121788586536781
¬,(,1.2294302344316834
¬,),1.2323693061693275
¬,",",1.2244176865674576
¬,.,1.2350857284758723
¬,:,1.222827369221442
¬,;,1.2214474697262196
¬,?,1.2733915462764502
¬,[,1.221490878703802
¬,],1.2170406166078802
¬,§,1.2200621282966497
¬,«,1.254436329720237
¬,»,1.2210983774753066
¬,¬,1.237056860792341
¬,~,1.3009830606064072
¬,!,1.2125465245843376
¬,"""",1.1874760609754065
¬,(,1.181790278692114
¬,),1.258630957840582
¬,",",1.201933393485674
¬,.,1.2208142939008149
¬,:,1.2296627602561445
¬,;,1.1814320447550568
¬,?,1.2154532608099828
¬,[,1.2208910094947893
¬,],1.2131185100606348
¬,§,1.2498239214512121
¬,«,1.2672623443316589
¬,»,1.2070774594051552
¬,¬,1.2060767645591068
¬,~,1.257911407434419
¬,!,1.1845903325224936
¬,"""",1.2703283664592604
¬,(,1.2612963329352085
¬,),1.2190659007568512
¬,",",1.2986335698604035
¬,.,1.2280698343713317
¬,:,1.2639496899933265
¬,;,1.2680659482189784
¬,?,1.1875396768622106
¬,[,1.2889935152486045
¬,],1.258034641893986
¬,§,1.313397809006473
¬,«,1.2207176086376383
¬,»,1.2822920390429797
¬,¬,1.184555827128993
¬,~,1.262300272389226
¬,!,1.162692592838964
¬,"""",1.2183047299046226
¬,(,1.22934012852103
¬,),1.2269514298902118
¬,",",1.2305707336055287
¬,.,1.2201837919227476
¬,:,1.2271538394220216
¬,;,1.225435446340295
¬,?,1.1684377303731115
¬,[,1.217835283520311
¬,],1.223580146303617
¬,§,1.2369471529553253
¬,«,1.2051039058879986
¬,»,1.2183684684837275
¬,¬,1.164354703908405
¬,~,1.1694149815006294
¬,!,1.2095095658099007
¬,"""",1.074070534311682
¬,(,1.0901215754559905
¬,),1.0678454275473037
¬,",",1.0684038012319435
¬,.,1.1101715243393295
¬,:,1.0581276055296156
¬,;,1.255284556230832
¬,?,1.2050192985631611
¬,[,1.069454069628322
¬,],1.0650995118807893
¬,§,1.0682641605897312
¬,«,1.0541541633952323
¬,»,1.0660663539663027
¬,¬,1.2123925720343627
¬,~,1.0801417990518576
¬,!,1.2176968567349873
¬,"""",1.2036027529789564
¬,(,1.3212924722291284
¬,),1.292098168018529
¬,",",1.2716302283216456
¬,.,1.0763803873884745
¬,:,0.9952893621545602
¬,;,1.153438464189982
¬,?,1.1774580571153697
¬,[,1.2956299482290932
¬,],1.3095620313941663
¬,§,1.1100658867051154
¬,«,0.8680849818445212
¬,»,1.2140527555718237
¬,¬,1.2217937415212394
¬,~,1.2949949456958865
¬,!,1.229309911984386
¬,"""",1.1558548571889469
¬,(,1.1411435503652378
¬,),1.2187187218377482
¬,",",1.1353416240194476
¬,.,1.134161808945458
¬,:,1.135266579352289
¬,;,1.1630353364000436
¬,?,1.2629383927509443
¬,[,1.1325953318559812
¬,],1.0993032165267727
¬,§,1.1769012630167182
¬,«,1.130786263030965
¬,»,1.2100083467999136
¬,¬,1.2431153716363148
¬,~,1.1299869643273925
¬,!,1.1147061442250512
¬,"""",1.1116728915255676
¬,(,1.156646658883616
¬,),1.0790653062488358
¬,",",1.1641522104597377
¬,.,1.1177845124789405
¬,:,1.1370964973001303
¬,;,1.099973317117107
¬,?,1.42099132682586
¬,[,1.205190297156781
¬,],1.1057159677257848
¬,§,1.150290429911933
¬,«,1.0490907821697388
¬,»,1.4362035376086688
¬,¬,1.4152199820555247
¬,~,1.086704336956638
¬,!,1.8030505128874605
¬,"""",1.9126642208376232
¬,(,1.9703784093494678
¬,),1.9747233406551585
¬,",",1.9968627338631288
¬,.,1.8822627109958907
¬,:,1.9066169899205712
¬,;,1.9947342585653836
¬,?,1.7968976654750928
¬,[,1.957971348910346
¬,],2.0025431112700467
¬,§,1.9134337196322926
¬,«,1.983624635386745
¬,»,1.932482030956696
¬,¬,1.8105819600021278
¬,~,1.9150866991565276
¬,!,0.9029134131542973
¬,"""",0.9735539023024001
¬,(,0.996209808655426
¬,),0.9883302159194466
¬,",",0.9896374758350952
¬,.,0.9619044857220167
¬,:,0.9802381129165827
¬,;,0.9830685892896572
¬,?,0.8937354640368966
¬,[,0.9682282943364964
¬,],0.9386449619356134
¬,§,0.9608792648934735
¬,«,0.945621223292082
¬,»,0.9753909443716342
¬,¬,0.9103690562525162
¬,~,0.9373684446148993
¬,!,1.8964739475585681
¬,"""",2.4662801097202838
¬,(,2.2794867107167907
¬,),2.4646797502459576
¬,",",2.1072056044454324
¬,.,1.9784222278137344
¬,:,2.3299367981691086
¬,;,2.1488202304456516
¬,?,1.6376733830149854
¬,[,2.1316822961037767
¬,],1.6357150101345914
¬,§,2.1122017043265955
¬,«,1.6314504139701815
¬,»,2.0368521610853
¬,¬,1.6866085785344052
¬,~,1.3841395624814403
¬,!,1.173302877283919
¬,"""",1.1247714119479535
¬,(,1.76578564255622
¬,),1.8798842633374437
¬,",",1.8789177826665189
¬,.,1.0919869800448272
¬,:,1.094427179825633
¬,;,1.1644625590932363
¬,?,1.1691500870941942
¬,[,1.1243927022421765
¬,],1.1505973789765611
¬,§,1.904994556132209
¬,«,1.1486017314792323
¬,»,1.7618657001875997
¬,¬,1.1074462556352191
¬,~,1.1333933298152885
¬,!,0.9358756181315214
¬,"""",1.1149058518818964
¬,(,1.0260964106044634
¬,),1.0391175595415203
¬,",",1.0580730548048438
¬,.,1.0143867888927762
¬,:,1.030511621045256
¬,;,1.0242853881660632
¬,?,0.9368359440282833
¬,[,1.0538632926035985
¬,],1.0425126073487825
¬,§,1.0447145654179015
¬,«,0.992044228896595
¬,»,1.029888765885306
¬,¬,0.9367007630103654
¬,~,0.9627700892139563
¬,!,0.9610306903161169
¬,"""",0.9879146890001543
¬,(,0.9852050709475083
¬,),0.9778521041876477
¬,",",0.9763390965213256
¬,.,0.9946063421995908
¬,:,0.9926311091249493
¬,;,0.9884516917975649
¬,?,0.9461179094271754
¬,[,0.9740466470844062
¬,],0.9785308362531241
¬,§,0.9807816163903685
¬,«,0.9666832082418287
¬,»,0.9758853804138332
¬,¬,0.9574089045163408
¬,~,0.9737051873985159
¬,!,2.247890612369155
¬,"""",2.456790812950102
¬,(,2.230743230232149
¬,),2.4223510439658087
¬,",",2.319471910262703
¬,.,2.248957279596799
¬,:,2.405633774343714
¬,;,2.4105910610608707
¬,?,2.469438532348592
¬,[,2.415141359514989
¬,],2.1528366579994676
¬,§,2.4580229520513464
¬,«,2.081920521081943
¬,»,2.409736893760852
¬,¬,2.244189400484251
¬,~,2.149909807480101
¬,!,1.1338522062920602
¬,"""",1.1756108299673855
¬,(,1.222976529906825
¬,),1.2847424531598741
¬,",",1.287539144734793
¬,.,1.1980725448413232
¬,:,1.22300282142251
¬,;,1.1942553353668564
¬,?,1.1683893401249639
¬,[,1.2043259516411777
¬,],1.2027895883103215
¬,§,1.1622274939425952
¬,«,1.169915268635012
¬,»,1.1595461566889085
¬,¬,1.1831260694428833
¬,~,1.2091715720358192
¬,!,1.09544826736629
¬,"""",1.1322651507899213
¬,(,1.1331746332634904
¬,),1.1558426568726683
¬,",",1.1628550550019958
¬,.,1.1456471911071622
¬,:,1.1281675625320824
¬,;,1.1249953774435852
¬,?,1.0944283313149266
¬,[,1.1307179279422095
¬,],1.1448005185737204
¬,§,1.1446998108133413
¬,«,1.0853184725289398
¬,»,1.144651512401116
¬,¬,1.1373418032715121
¬,~,1.0844897004773506
¬,!,2.3353529371685213
¬,"""",2.598466994041676
¬,(,2.3566697195134068
¬,),2.2962668882961697
¬,",",2.2763760677204967
¬,.,2.1718218624514494
¬,:,2.277857677293962
¬,;,2.2965892908041616
¬,?,2.398952429101568
¬,[,2.3144567393323854
¬,],2.382646960956576
¬,§,2.6549238399471515
¬,«,2.3910720540527413
¬,»,2.2884315793461973
¬,¬,2.3427093752110824
¬,~,2.395871447464253
¬,!,1.2969416947692691
¬,"""",1.3482121510613247
¬,(,1.2885386436310498
¬,),1.2121443090127009
¬,",",1.3911408262763305
¬,.,1.3376105767705235
¬,:,1.346532172067019
¬,;,1.315168489057366
¬,?,1.288568976964599
¬,[,1.3886703055806526
¬,],1.4114551577351047
¬,§,1.3204946232407382
¬,«,1.4415701862146162
¬,»,1.3544787268029836
¬,¬,1.2870654206195047
¬,~,1.2853574975201318
¬,!,1.2499626440364662
¬,"""",1.0053412196269824
¬,(,1.0136224750979455
¬,),1.0006470905898566
¬,",",0.9485755617326357
¬,.,0.9972187572951651
¬,:,0.935147383247065
¬,;,0.9611557971897604
¬,?,1.1152074798366804
¬,[,0.949027601372479
¬,],1.0583924371986648
¬,§,0.9211848689151371
¬,«,1.040112198305856
¬,»,0.9501356939560734
¬,¬,1.101373421326078
¬,~,1.071642874152934
¬,!,0.9697553770171865
¬,"""",0.9062776371426733
¬,(,0.9283637276830926
¬,),0.9058178166242067
¬,",",0.8900592899944849
¬,.,0.8835447868928638
¬,:,0.8908274941175
¬,;,0.9375920892818438
¬,?,0.9500561181110558
¬,[,0.9003843524220116
¬,],0.962234300939377
¬,§,0.8794918795015929
¬,«,0.9220735882597476
¬,»,0.886943755589003
¬,¬,0.9897645920076462
¬,~,0.9586102339930627
¬,!,1.053592730728748
¬,"""",1.184789249670999
¬,(,1.211491601627874
¬,),1.2288697911474251
¬,",",1.2008908237761016
¬,.,1.1965224602850906
¬,:,1.191986888824449
¬,;,1.187411014876806
¬,?,1.05800431467131
¬,[,1.1927648869302236
¬,],1.1015298679737118
¬,§,1.1905354977899847
¬,«,1.0593259008015186
¬,»,1.1967682757902647
¬,¬,1.053438352038127
¬,~,1.072221253085416
¬,!,0.8659151006798608
¬,"""",0.8730267057575849
¬,(,0.873169558915115
¬,),0.8959087456058057
¬,",",0.8887904234204882
¬,.,0.8770482639861397
¬,:,0.8752299231762621
¬,;,0.8718493141648938
¬,?,0.8666485389421329
¬,[,0.895092890508542
¬,],0.8681997709191583
¬,§,0.8813188234941308
¬,«,0.8673304861807293
¬,»,0.8954998822709609
¬,¬,0.8676616821822765
¬,~,0.8585977986994295
¬,!,1.234261381611113
¬,"""",1.2118162571189817
¬,(,1.2116823229694236
¬,),1.2128258280558146
¬,",",1.2211586007422803
¬,.,1.212675879496036
¬,:,1.2136173405337431
¬,;,1.2045023617090538
¬,?,1.220959197426057
¬,[,1.2124936957074335
¬,],1.2292925829778076
¬,§,1.219796993712953
¬,«,1.2045704956234309
¬,»,1.2142242299577968
¬,¬,1.20804351474899
¬,~,1.1710571565043437
¬,!,0.8468280958677418
¬,"""",0.815604265360672
¬,(,0.7956207774840393
¬,),0.810166211365322
¬,",",0.7589472416603915
¬,.,0.7459744754131487
¬,:,0.8034768604185878
¬,;,0.797673531140256
¬,?,0.8048441163063175
¬,[,0.7924484730011426
¬,],0.8415120704630825
¬,§,0.8235734736924782
¬,«,0.836375940620252
¬,»,0.8187057847019965
¬,¬,0.8075920189305605
¬,~,0.8197483038545939
¬,!,1.4135088834386342
¬,"""",1.8616956324569895
¬,(,1.8605214693159968
¬,),1.872770550704984
¬,",",1.8834728560240463
¬,.,1.8362952617336878
¬,:,1.8594611348289198
¬,;,1.8688615308683634
¬,?,1.8081852387357937
¬,[,1.8740936956847785
¬,],1.8621163433049057
¬,§,1.895596962298119
¬,«,1.8656213766538927
¬,»,1.8556005003475615
¬,¬,1.8599622240049798
¬,~,1.8735571579103212
¬,!,0.9303468245320068
¬,"""",0.9896730752847791
¬,(,0.972947397719231
¬,),1.001382505974645
¬,",",0.9891667530736666
¬,.,0.995731191529658
¬,:,0.9973775823517093
¬,;,0.9929679150352442
¬,?,0.9317948288041781
¬,[,1.0013727745928789
¬,],0.9970262804848014
¬,§,1.0070680237731975
¬,«,1.0002591004752637
¬,»,1.0007152004850428
¬,¬,0.933881304112486
¬,~,0.9896544831066149
¬,!,1.1300661661373474
¬,"""",1.152496762206402
¬,(,1.1384643469436535
¬,),1.1482529908050005
¬,",",1.146981300542526
¬,.,1.1482554030938876
¬,:,1.149460762298672
¬,;,1.1430371888859439
¬,?,1.130234359370821
¬,[,1.147087878748999
¬,],1.1422690553133752
¬,§,1.149307974123976
¬,«,1.1508391832795681
¬,»,1.1483646544199073
¬,¬,1.123085108884611
¬,~,1.1561702175669042
¬,!,1.005365141513628
¬,"""",0.9879911954261371
¬,(,0.9281991840634511
¬,),1.0114907278776584
¬,",",0.9966678563732496
¬,.,0.9388396969933849
¬,:,0.9559070906524169
¬,;,0.9573539235682075
¬,?,1.015476445620782
¬,[,0.9907376858106686
¬,],0.9749954664550444
¬,§,1.0064415219621095
¬,«,0.9829188903317125
¬,»,0.9877928172202272
¬,¬,0.9682431444610863
¬,~,0.9982468165501776
¬,!,0.9424047169472258
¬,"""",0.9467860273966443
¬,(,0.9983978245517345
¬,),0.9587306240235526
¬,",",0.9699465169069327
¬,.,0.9666847453961799
¬,:,0.9474637548142666
¬,;,0.9697252318058727
¬,?,0.9445756633926476
¬,[,0.9732844105643942
¬,],0.9461928204526159
¬,§,0.9548229598539418
¬,«,0.8632164960828556
¬,»,0.9478386191818322
¬,¬,0.944344395691985
¬,~,0.9371342959795088
¬,!,0.8601033479986424
¬,"""",0.9485029163084652
¬,(,0.9579323620274881
¬,),0.9671592351427003
¬,",",0.9570366501768889
¬,.,0.9572058497681818
¬,:,0.9583106522121405
¬,;,0.9474751319570789
¬,?,0.8231884737353794
¬,[,0.8340104985998839
¬,],0.9452334112959959
¬,§,0.9049484997234182
¬,«,0.9398006509694331
¬,»,0.9635816401685896
¬,¬,0.8198619854295238
¬,~,0.8515780788813455
¬,!,0.9599514428407896
¬,"""",1.1172980100663052
¬,(,1.1218488585604471
¬,),1.121149214590794
¬,",",1.1306784362691584
¬,.,1.121665239167402
¬,:,1.1226928619020338
¬,;,1.1246670135067725
¬,?,0.9127189934232135
¬,[,1.1198732794590227
¬,],1.1257483628056384
¬,§,1.1113247948651577
¬,«,1.1130970110304028
¬,»,1.126722559352451
¬,¬,0.9259914163462263
¬,~,1.032667427294175
¬,!,1.7827821682531886
¬,"""",0.9436895642425268
¬,(,1.6980745976267246
¬,),1.0124253361487994
¬,",",0.9752112149496249
¬,.,1.764889960700585
¬,:,0.9089315191853578
¬,;,1.6927093804424176
¬,?,1.7008208640308102
¬,[,0.9976117612177247
¬,],1.6538028863688279
¬,§,0.9474753321640997
¬,«,1.7661081526706126
¬,»,0.9480909812814206
¬,¬,1.7660130867839552
¬,~,1.7654955530136274
¬,!,1.2220985981961203
¬,"""",1.241804819083824
¬,(,1.2319312270374856
¬,),1.2610492608001225
¬,",",1.24495474189407
¬,.,1.220456997352928
¬,:,1.2361587064607578
¬,;,1.2328959636930727
¬,?,1.2201617917183347
¬,[,1.2603463657847138
¬,],1.2287956463441845
¬,§,1.297081549159156
¬,«,1.2081359831488998
¬,»,1.2368919660484727
¬,¬,1.224762669904634
¬,~,1.2225991749143599
¬,!,0.8580362326133204
¬,"""",0.8959483117875242
¬,(,0.8681238654266372
¬,),0.8943757204957722
¬,",",0.8917768951441803
¬,.,0.8079218273345209
¬,:,0.8808281342199396
¬,;,0.8848356053841709
¬,?,0.8765992888328239
¬,[,0.8952344071829335
¬,],0.8883326937014561
¬,§,0.8443468137461869
¬,«,0.8803880019703149
¬,»,0.8739004268504618
¬,¬,0.8738832893290684
¬,~,0.9180092626839493
¬,!,0.9190000530982293
¬,"""",0.9329311732342246
¬,(,0.9249124376178272
¬,),0.932780475854387
¬,",",0.9272033621325285
¬,.,0.9248595977895212
¬,:,0.9191459601768767
¬,;,0.9248153088573222
¬,?,0.9156643537982057
¬,[,0.9654396863562862
¬,],0.902973005513507
¬,§,0.916211978403423
¬,«,0.9156317461043766
¬,»,0.9287015922707933
¬,¬,0.9191671405964441
¬,~,0.9197129919027729
¬,!,1.4150621904050762
¬,"""",1.4344775038985356
¬,(,1.434997522079458
¬,),1.4311091116123262
¬,",",1.451511384466849
¬,.,1.4395884859087038
¬,:,1.4418274023327327
¬,;,1.4381156744634194
¬,?,1.4306053762814863
¬,[,1.4324056559891976
¬,],1.4313744429053912
¬,§,1.4294755890647577
¬,«,1.4424788655062952
¬,»,1.449279721031368
¬,¬,1.416256669885
¬,~,1.420671180549629
¬,!,0.8361680135930865
¬,"""",0.7544285359774435
¬,(,0.8106908326389087
¬,),0.7928535756011601
¬,",",0.7930291787751065
¬,.,0.7849153361615522
¬,:,0.7382980123470928
¬,;,0.8000180434353941
¬,?,0.8237247588267218
¬,[,0.7818902721028181
¬,],0.8212590569059424
¬,§,0.727532329149227
¬,«,0.8025675552638627
¬,»,0.7825207907036258
¬,¬,0.8283997461167509
¬,~,0.8489450502921279
¬,!,0.9016724344050043
¬,"""",0.8450730850539725
¬,(,0.7752844047902337
¬,),0.8671607935143614
¬,",",0.8726195007322022
¬,.,0.8311156725238832
¬,:,0.8591134218352694
¬,;,0.8545824925583286
¬,?,0.9060176146969795
¬,[,0.8768671858731791
¬,],0.8396254759742401
¬,§,0.8665207780028661
¬,«,0.777524432319885
¬,»,0.870121098682944
¬,¬,0.8984567076531188
¬,~,0.797234792073671
¬,!,0.9651152629517175
¬,"""",1.2517813586303748
¬,(,1.2272349286097182
¬,),1.2873415084423288
¬,",",1.2853464090457158
¬,.,1.249708292999626
¬,:,1.2518754195051147
¬,;,1.2429291294491995
¬,?,0.9674147752636525
¬,[,1.2855187000541235
¬,],1.1651850691389356
¬,§,1.258179009118514
¬,«,1.1762534454514806
¬,»,1.285353986340205
¬,¬,0.9702678197220241
¬,~,1.0183745241558924
¬,!,0.8014061409385099
¬,"""",1.0259570513434193
¬,(,0.9647324768523
¬,),1.0319017040762613
¬,",",1.03308669679496
¬,.,1.0388923418182443
¬,:,0.9641853956001318
¬,;,1.0900057614392302
¬,?,0.8375709216485742
¬,[,1.0805429024049105
¬,],1.0564860262966393
¬,§,1.0938106246622419
¬,«,1.0408211873753215
¬,»,1.0273040501212973
¬,¬,0.9717443705060496
¬,~,1.0029945217119536
¬,!,1.1165537375312917
¬,"""",1.0286690374305554
¬,(,1.0252503862631115
¬,),0.9945103543965025
¬,",",0.9781330962504722
¬,.,1.0175160666849716
¬,:,1.0612131831489213
¬,;,1.0256350942938712
¬,?,1.0229888597479022
¬,[,0.9379271635536417
¬,],1.02813366903609
¬,§,0.9386120228309702
¬,«,0.9735811818655107
¬,»,0.974122896182358
¬,¬,1.0785693195938533
¬,~,1.0037984484139293
¬,!,1.3496462872430501
¬,"""",1.4606321102247126
¬,(,2.168342994465495
¬,),1.4303051054819782
¬,",",1.505382623038199
¬,.,2.195357676871344
¬,:,1.386676824969351
¬,;,1.39527307483796
¬,?,2.153144489053688
¬,[,1.4142822746845565
¬,],1.4061476921591147
¬,§,1.509158331534045
¬,«,1.3707074734791913
¬,»,1.4044569589244988
¬,¬,1.4246327400652514
¬,~,1.3837743017075221
¬,!,0.8493461000163582
¬,"""",1.3119848240438021
¬,(,0.8183890148551718
¬,),0.8568395329888764
¬,",",1.3251760839398954
¬,.,1.2886370726635845
¬,:,1.3534437675662097
¬,;,1.363586068073097
¬,?,0.8310347286966084
¬,[,0.7910464900576117
¬,],0.8106466007762523
¬,§,1.285824535742206
¬,«,0.8552362651504519
¬,»,1.3121050137578163
¬,¬,0.8602720744138196
¬,~,0.8302407265729607
¬,!,1.7220587811508994
¬,"""",1.5944024894084967
¬,(,1.5347125040703353
¬,),1.8382585135991631
¬,",",1.9908345656207478
¬,.,1.9238603332925863
¬,:,1.815626250079118
¬,;,1.5409768813955618
¬,?,1.2792626587626486
¬,[,1.8182503804595287
¬,],1.243122309311163
¬,§,1.9889653105273164
¬,«,1.335192766589933
¬,»,1.7264954656278577
¬,¬,1.3471658163529885
¬,~,1.328762617388225
¬,!,1.1891969499832427
¬,"""",1.2240520372231716
¬,(,1.1817348707696669
¬,),1.2173072868658894
¬,",",1.2225632634903811
¬,.,1.2124322889125718
¬,:,1.2155938551949959
¬,;,1.2212116288194734
¬,?,1.189698718534795
¬,[,1.217955767227083
¬,],1.181453927845015
¬,§,1.2346452237095937
¬,«,1.1650342561862999
¬,»,1.2184082817694388
¬,¬,1.1897577678452456
¬,~,1.1745607591745277
¬,!,1.2731107925060872
¬,"""",1.3519099410324873
¬,(,1.3284372258479062
¬,),1.3189699800820844
¬,",",1.2970441848786276
¬,.,1.3348625101788514
¬,:,1.3355255643507544
¬,;,1.3141715986636033
¬,?,1.3044849108580059
¬,[,1.3373449606537964
¬,],1.347154739340571
¬,§,1.3081884052592279
¬,«,1.3106565275638475
¬,»,1.3297038912599641
¬,¬,1.3250128210273815
¬,~,1.2860320084335184
¬,!,1.4310291252221459
¬,"""",1.246463701669944
¬,(,1.3058214938553976
¬,),1.34247724877869
¬,",",1.3172706329061086
¬,.,1.3293528308652949
¬,:,1.2883258390738697
¬,;,1.2756173015541898
¬,?,1.3686780596429482
¬,[,1.3253368696248473
¬,],1.3849902161329997
¬,§,1.3198505258402684
¬,«,1.3118335843684763
¬,»,1.3305858968218713
¬,¬,1.368484584784307
¬,~,1.348998536167266
¬,!,0.747032721819623
¬,"""",0.8092802520003799
¬,(,0.7675225661403299
¬,),0.7962313788280645
¬,",",0.8116880468461966
¬,.,0.768365672105022
¬,:,0.8140693269679904
¬,;,0.7697478023313893
¬,?,0.7462468459807485
¬,[,0.8031126254270875
¬,],0.7539343571383558
¬,§,0.8117830066694964
¬,«,0.7600417354851108
¬,»,0.8106074184821213
¬,¬,0.7460233193780328
¬,~,0.7020032541738744
¬,!,0.9248947766135474
¬,"""",1.2595331110741896
¬,(,1.2932944593115272
¬,),1.3445483508167637
¬,",",1.304800765971849
¬,.,1.3059977124725304
¬,:,1.2912613728763067
¬,;,1.2842625229024716
¬,?,1.0934293550242926
¬,[,1.317342477072246
¬,],1.296047475920079
¬,§,1.3359849936429093
¬,«,1.27475184800086
¬,»,1.2564751967329706
¬,¬,1.2617489545597698
¬,~,1.2151013194976745
¬,!,1.2887771782884274
¬,"""",1.2392302054597628
¬,(,1.2626228373292887
¬,),1.229192337938886
¬,",",1.2303301495517287
¬,.,1.25481428776505
¬,:,1.2374378218892574
¬,;,1.269986955228084
¬,?,1.2836750473288157
¬,[,1.2304291029049608
¬,],1.2115124267900192
¬,§,1.2310215439847647
¬,«,1.2438904089097689
¬,»,1.2258607346509662
¬,¬,1.2667582552499517
¬,~,1.2913049312325966
¬,!,0.9115358600839737
¬,"""",0.8548627426750102
